run_name,model,split_type,cell_line,seed,kernel,environment,n_train,n_valid,n_test,excluded_heldout_seqs,audit_train_test_seq_overlap,audit_train_test_revcomp_overlap,split_digest,R2,Pearson,MAE,device_resolved,env_stack_id,env_cvd,torch_cuda_build,data_fingerprint,code_fingerprint
mixed_transformer_all_seed_43,transformer,mixed,,43,,all,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.1028733592982285,0.32199981235046715,0.11488666850820842,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_all_seed_44,transformer,mixed,,44,,all,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.07383265243724224,0.2887614053414339,0.12476685302716851,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_all_seed_45,transformer,mixed,,45,,all,11694,2554,2501,,0,0,924014e29b603230,0.07025122125753314,0.2658115331193055,0.12464964835507557,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_h3k4me3_seed_42,transformer,mixed,,42,,sequence_ctcf_dnase_h3k4me3,11738,2485,2526,,0,0,a5e7933d539d4faf,0.09961018982652448,0.31802289981982096,0.1247853977215961,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_h3k4me3_seed_43,transformer,mixed,,43,,sequence_ctcf_dnase_h3k4me3,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.09777592398016899,0.3178229272372704,0.11769789439953508,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_h3k4me3_seed_44,transformer,mixed,,44,,sequence_ctcf_dnase_h3k4me3,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.0785038833990418,0.2958128035054433,0.12460041002864253,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_h3k4me3_seed_45,transformer,mixed,,45,,sequence_ctcf_dnase_h3k4me3,11694,2554,2501,,0,0,924014e29b603230,0.07138997261327806,0.26743273593531325,0.12454427858607965,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_rrbs_seed_42,transformer,mixed,,42,,sequence_ctcf_dnase_rrbs,11738,2485,2526,,0,0,a5e7933d539d4faf,0.08524574325463308,0.29741088079255035,0.12480725625893713,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_rrbs_seed_43,transformer,mixed,,43,,sequence_ctcf_dnase_rrbs,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.0924489329204089,0.3064491269674713,0.11515824446185682,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_rrbs_seed_44,transformer,mixed,,44,,sequence_ctcf_dnase_rrbs,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.08451311840155518,0.2916681734394041,0.12418381040635477,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_rrbs_seed_45,transformer,mixed,,45,,sequence_ctcf_dnase_rrbs,11694,2554,2501,,0,0,924014e29b603230,0.07436492694592678,0.27513346075456785,0.12464939397930154,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_seed_42,transformer,mixed,,42,,sequence_ctcf_dnase,11738,2485,2526,,0,0,a5e7933d539d4faf,0.09039344896701296,0.3038589980127923,0.124924900404872,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_seed_43,transformer,mixed,,43,,sequence_ctcf_dnase,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10534618580645727,0.32954516108405013,0.1144278177806207,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_seed_44,transformer,mixed,,44,,sequence_ctcf_dnase,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.08127957117803153,0.29133098131581947,0.12142636072976554,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_dnase_seed_45,transformer,mixed,,45,,sequence_ctcf_dnase,11694,2554,2501,,0,0,924014e29b603230,0.07589555876546938,0.27810714537725384,0.12455358289680062,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_h3k4me3_rrbs_seed_42,transformer,mixed,,42,,sequence_ctcf_h3k4me3_rrbs,11738,2485,2526,,0,0,a5e7933d539d4faf,0.08671219258301965,0.30337325104543617,0.12355827163245589,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_h3k4me3_rrbs_seed_43,transformer,mixed,,43,,sequence_ctcf_h3k4me3_rrbs,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10121275434751709,0.32306271838751444,0.11445180067499865,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_h3k4me3_rrbs_seed_44,transformer,mixed,,44,,sequence_ctcf_h3k4me3_rrbs,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.07613577168531294,0.279204016834759,0.12378050774744898,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_h3k4me3_rrbs_seed_45,transformer,mixed,,45,,sequence_ctcf_h3k4me3_rrbs,11694,2554,2501,,0,0,924014e29b603230,0.06828802725774674,0.2785181366445902,0.1248747322152541,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_h3k4me3_seed_42,transformer,mixed,,42,,sequence_ctcf_h3k4me3,11738,2485,2526,,0,0,a5e7933d539d4faf,0.09032939395059925,0.3058919874632832,0.12378871301732786,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_h3k4me3_seed_43,transformer,mixed,,43,,sequence_ctcf_h3k4me3,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.09587675885210178,0.3211913138002002,0.11725283178634183,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_h3k4me3_seed_44,transformer,mixed,,44,,sequence_ctcf_h3k4me3,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.07587437175994949,0.2816328009404022,0.12416002709585289,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_h3k4me3_seed_45,transformer,mixed,,45,,sequence_ctcf_h3k4me3,11694,2554,2501,,0,0,924014e29b603230,0.06767785705049412,0.26100652887941767,0.12494226455200332,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_rrbs_seed_42,transformer,mixed,,42,,sequence_ctcf_rrbs,11738,2485,2526,,0,0,a5e7933d539d4faf,0.08422169497847454,0.2998124547679191,0.1243359687249065,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_rrbs_seed_43,transformer,mixed,,43,,sequence_ctcf_rrbs,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.09798553802646925,0.32163824608604774,0.11597650922958594,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_rrbs_seed_44,transformer,mixed,,44,,sequence_ctcf_rrbs,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.07700461030601236,0.2813340263267914,0.12391217751485843,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_rrbs_seed_45,transformer,mixed,,45,,sequence_ctcf_rrbs,11694,2554,2501,,0,0,924014e29b603230,0.07124508583071765,0.27193421269959445,0.12401718063382579,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_seed_42,transformer,mixed,,42,,sequence_ctcf,11738,2485,2526,,0,0,a5e7933d539d4faf,0.09454420584647472,0.31136382422608305,0.12398917901047032,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_seed_43,transformer,mixed,,43,,sequence_ctcf,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10569493248695261,0.32626224745891347,0.11468818100167066,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_seed_44,transformer,mixed,,44,,sequence_ctcf,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.08498790895299624,0.2966742214017398,0.12306693584723273,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_ctcf_seed_45,transformer,mixed,,45,,sequence_ctcf,11694,2554,2501,,0,0,924014e29b603230,0.06755334583724848,0.26133172040805086,0.12388869185326418,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_h3k4me3_rrbs_seed_42,transformer,mixed,,42,,sequence_dnase_h3k4me3_rrbs,11738,2485,2526,,0,0,a5e7933d539d4faf,0.08357606392930861,0.29629589085109476,0.12555110663498184,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_h3k4me3_rrbs_seed_43,transformer,mixed,,43,,sequence_dnase_h3k4me3_rrbs,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.09650736248164082,0.3163174210356393,0.11742987731321242,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_h3k4me3_rrbs_seed_44,transformer,mixed,,44,,sequence_dnase_h3k4me3_rrbs,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.07245352822095663,0.27364473962831964,0.12332373757246544,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_h3k4me3_rrbs_seed_45,transformer,mixed,,45,,sequence_dnase_h3k4me3_rrbs,11694,2554,2501,,0,0,924014e29b603230,0.06107426343082312,0.2501426373621751,0.12627926810702672,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_h3k4me3_seed_42,transformer,mixed,,42,,sequence_dnase_h3k4me3,11738,2485,2526,,0,0,a5e7933d539d4faf,0.08926624993098253,0.3097766495282131,0.12388942828983121,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_h3k4me3_seed_43,transformer,mixed,,43,,sequence_dnase_h3k4me3,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.08990534903423752,0.3014608345835643,0.11741316088651611,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_h3k4me3_seed_44,transformer,mixed,,44,,sequence_dnase_h3k4me3,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.07249009493101188,0.2741727774289829,0.12319860046648776,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_h3k4me3_seed_45,transformer,mixed,,45,,sequence_dnase_h3k4me3,11694,2554,2501,,0,0,924014e29b603230,0.06949504987411459,0.2775394057712191,0.12183573875843673,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_rrbs_seed_42,transformer,mixed,,42,,sequence_dnase_rrbs,11738,2485,2526,,0,0,a5e7933d539d4faf,0.07148230216497364,0.27165784691837586,0.1261213199439782,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_rrbs_seed_43,transformer,mixed,,43,,sequence_dnase_rrbs,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.09252269634976051,0.3210111440512723,0.11845230129602233,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_rrbs_seed_44,transformer,mixed,,44,,sequence_dnase_rrbs,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.0815118426067345,0.28818185986869116,0.12406558891049185,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_rrbs_seed_45,transformer,mixed,,45,,sequence_dnase_rrbs,11694,2554,2501,,0,0,924014e29b603230,0.06159197029542973,0.25389032811869416,0.12544022786357845,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_seed_42,transformer,mixed,,42,,sequence_dnase,11738,2485,2526,,0,0,a5e7933d539d4faf,0.07394463759382108,0.2726579118642873,0.12733472963117012,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_seed_43,transformer,mixed,,43,,sequence_dnase,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.09256799252987724,0.3060111508043752,0.11538534986777642,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_seed_44,transformer,mixed,,44,,sequence_dnase,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.08329724234786084,0.3035924452309384,0.12423144194168,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_dnase_seed_45,transformer,mixed,,45,,sequence_dnase,11694,2554,2501,,0,0,924014e29b603230,0.063728919670195,0.25694475647002135,0.12477834714632519,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_h3k4me3_rrbs_seed_42,transformer,mixed,,42,,sequence_h3k4me3_rrbs,11738,2485,2526,,0,0,a5e7933d539d4faf,0.08213922901265869,0.2867593701942336,0.12592388400152407,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_h3k4me3_rrbs_seed_43,transformer,mixed,,43,,sequence_h3k4me3_rrbs,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.0989618475894537,0.32232379705153164,0.11724890145985879,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_h3k4me3_rrbs_seed_44,transformer,mixed,,44,,sequence_h3k4me3_rrbs,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.0744145804942592,0.2801543565651992,0.12383550547240382,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_h3k4me3_rrbs_seed_45,transformer,mixed,,45,,sequence_h3k4me3_rrbs,11694,2554,2501,,0,0,924014e29b603230,0.06197018174422764,0.2654821886561535,0.12446750549317048,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_h3k4me3_seed_42,transformer,mixed,,42,,sequence_h3k4me3,11738,2485,2526,,0,0,a5e7933d539d4faf,0.08883776466427984,0.3211836567117842,0.12410290634870762,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_h3k4me3_seed_43,transformer,mixed,,43,,sequence_h3k4me3,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.09489579448669716,0.31146600081468107,0.11710945241028015,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_h3k4me3_seed_44,transformer,mixed,,44,,sequence_h3k4me3,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.07547712865778144,0.2794387706532191,0.12491011957482041,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_h3k4me3_seed_45,transformer,mixed,,45,,sequence_h3k4me3,11694,2554,2501,,0,0,924014e29b603230,0.07114167925570525,0.2718260490219264,0.12334804366368739,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_rrbs_seed_42,transformer,mixed,,42,,sequence_rrbs,11738,2485,2526,,0,0,a5e7933d539d4faf,0.09206148062154595,0.3081239275528308,0.1239223143430662,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_rrbs_seed_43,transformer,mixed,,43,,sequence_rrbs,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10107388293177355,0.3194322623403848,0.11523692787712311,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_rrbs_seed_44,transformer,mixed,,44,,sequence_rrbs,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.08996852642108977,0.30543795572412485,0.12456242384991172,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_rrbs_seed_45,transformer,mixed,,45,,sequence_rrbs,11694,2554,2501,,0,0,924014e29b603230,0.07212306908933419,0.2762158936531268,0.12533496983287093,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_seed_42,transformer,mixed,,42,,sequence,11738,2485,2526,,0,0,a5e7933d539d4faf,0.0985395277501212,0.31884926902386057,0.126229349551894,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_seed_43,transformer,mixed,,43,,sequence,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10675607948846777,0.336980960903976,0.11516282501005147,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_seed_44,transformer,mixed,,44,,sequence,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.10231951586810761,0.3200267374414667,0.12204141242510468,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_transformer_sequence_seed_45,transformer,mixed,,45,,sequence,11694,2554,2501,,0,0,924014e29b603230,0.0800388590179758,0.28865693093762457,0.12363428896366464,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_all_seed_42,xgboost,mixed,,42,,all,11738,2485,2526,,0,0,a5e7933d539d4faf,0.10078556322868515,0.3210458366320807,0.12363739095186317,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_all_seed_43,xgboost,mixed,,43,,all,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10425903341100451,0.32741548321803715,0.11712596007253794,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_all_seed_44,xgboost,mixed,,44,,all,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.08963275893027345,0.2994270484374091,0.12289869540568223,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_all_seed_45,xgboost,mixed,,45,,all,11694,2554,2501,,0,0,924014e29b603230,0.0720846439757924,0.2693047102241046,0.12472304200581943,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_h3k4me3_seed_42,xgboost,mixed,,42,,sequence_ctcf_dnase_h3k4me3,11738,2485,2526,,0,0,a5e7933d539d4faf,0.1025782758616074,0.32355412321176735,0.1232172628969613,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_h3k4me3_seed_43,xgboost,mixed,,43,,sequence_ctcf_dnase_h3k4me3,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10532810500831291,0.3285603365606406,0.11709387681743322,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_h3k4me3_seed_44,xgboost,mixed,,44,,sequence_ctcf_dnase_h3k4me3,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.09329761245431434,0.3056980942347058,0.12270212954828064,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_h3k4me3_seed_45,xgboost,mixed,,45,,sequence_ctcf_dnase_h3k4me3,11694,2554,2501,,0,0,924014e29b603230,0.07162486418825198,0.2692313547740525,0.12491152481588506,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_rrbs_seed_42,xgboost,mixed,,42,,sequence_ctcf_dnase_rrbs,11738,2485,2526,,0,0,a5e7933d539d4faf,0.10327712342666917,0.3249820308049031,0.12329810297667854,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_rrbs_seed_43,xgboost,mixed,,43,,sequence_ctcf_dnase_rrbs,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10117579471511373,0.32213262269108883,0.11746536409666834,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_rrbs_seed_44,xgboost,mixed,,44,,sequence_ctcf_dnase_rrbs,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.08469647588933837,0.29259535250443264,0.12374123740814362,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_rrbs_seed_45,xgboost,mixed,,45,,sequence_ctcf_dnase_rrbs,11694,2554,2501,,0,0,924014e29b603230,0.0709098528934129,0.26738429838590416,0.12491254766332877,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_seed_42,xgboost,mixed,,42,,sequence_ctcf_dnase,11738,2485,2526,,0,0,a5e7933d539d4faf,0.10615933347286255,0.33075448847968697,0.1226158345155672,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_seed_43,xgboost,mixed,,43,,sequence_ctcf_dnase,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10510339038569705,0.3283630414948168,0.11717506713376132,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_seed_44,xgboost,mixed,,44,,sequence_ctcf_dnase,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.09403503548994174,0.30705991419976697,0.12274000152491145,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_dnase_seed_45,xgboost,mixed,,45,,sequence_ctcf_dnase,11694,2554,2501,,0,0,924014e29b603230,0.07127126502430159,0.26813138783183127,0.12486964638009224,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_h3k4me3_rrbs_seed_42,xgboost,mixed,,42,,sequence_ctcf_h3k4me3_rrbs,11738,2485,2526,,0,0,a5e7933d539d4faf,0.10219520319499087,0.3229743902624996,0.12372844548675128,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_h3k4me3_rrbs_seed_43,xgboost,mixed,,43,,sequence_ctcf_h3k4me3_rrbs,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10161276343136738,0.32450159493543196,0.11753696403395027,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_h3k4me3_rrbs_seed_44,xgboost,mixed,,44,,sequence_ctcf_h3k4me3_rrbs,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.08941612882850625,0.2993402494772314,0.12323022061013361,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_h3k4me3_rrbs_seed_45,xgboost,mixed,,45,,sequence_ctcf_h3k4me3_rrbs,11694,2554,2501,,0,0,924014e29b603230,0.07005035794555037,0.26597509296885674,0.12489049847228775,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_h3k4me3_seed_42,xgboost,mixed,,42,,sequence_ctcf_h3k4me3,11738,2485,2526,,0,0,a5e7933d539d4faf,0.10481466130547235,0.32717266448903226,0.12279535931023787,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_h3k4me3_seed_43,xgboost,mixed,,43,,sequence_ctcf_h3k4me3,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10344509882668007,0.3255091071586455,0.11727881259510138,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_h3k4me3_seed_44,xgboost,mixed,,44,,sequence_ctcf_h3k4me3,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.09009196138048348,0.3003176781611052,0.12336566324935783,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_h3k4me3_seed_45,xgboost,mixed,,45,,sequence_ctcf_h3k4me3,11694,2554,2501,,0,0,924014e29b603230,0.07027133050439405,0.2652214560803172,0.12517896446827984,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_rrbs_seed_42,xgboost,mixed,,42,,sequence_ctcf_rrbs,11738,2485,2526,,0,0,a5e7933d539d4faf,0.09916633316566292,0.31811372284096856,0.12374804824913285,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_rrbs_seed_43,xgboost,mixed,,43,,sequence_ctcf_rrbs,11736,2514,2499,,0,0,26ea68ffa65d09d3,0.10681017377629931,0.3306799982966045,0.11707688671081815,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_rrbs_seed_44,xgboost,mixed,,44,,sequence_ctcf_rrbs,11709,2537,2503,,0,0,2b941cab9d9c6a8b,0.08472215240449843,0.29110588711189345,0.12352148546433189,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
mixed_xgboost_sequence_ctcf_rrbs_seed_45,xgboost,mixed,,45,,sequence_ctcf_rrbs,11694,2554,2501,,0,0,924014e29b603230,0.06794835889486739,0.2611316327933501,0.1253161125854961,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
