motif_id,comparison_type,group,n_supporting,n_total,supporting_members,shared_with,similarity,status,reason
motif_cnn53_hela_sequence_cnn_ig_024,cnn_kernel_variant,sequence|cnn_ig,23,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_095;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_225;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_228;cnn33:motif_cnn33_hela_sequence_cnn_ig_012;cnn33:motif_cnn33_hela_sequence_cnn_ig_013;cnn33:motif_cnn33_hl60_sequence_cnn_ig_311;cnn33:motif_cnn33_hl60_sequence_cnn_ig_314;cnn53:motif_cnn53_hct116_sequence_cnn_ig_098;cnn53:motif_cnn53_hct116_sequence_cnn_ig_100;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_230;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_252;cnn53:motif_cnn53_hela_sequence_cnn_ig_015;cnn53:motif_cnn53_hl60_sequence_cnn_ig_316;cnn53:motif_cnn53_hl60_sequence_cnn_ig_344;cnn73:motif_cnn73_hct116_sequence_cnn_ig_102;cnn73:motif_cnn73_hct116_sequence_cnn_ig_104;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_234;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_236;cnn73:motif_cnn73_hela_sequence_cnn_ig_018;cnn73:motif_cnn73_hela_sequence_cnn_ig_020;cnn73:motif_cnn73_hl60_sequence_cnn_ig_318;cnn73:motif_cnn73_hl60_sequence_cnn_ig_320,1.0,ok,
motif_cnn33_hela_sequence_cnn_ig_025,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_136;cnn33:motif_cnn33_hct116_sequence_cnn_ig_176;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_290;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_292;cnn33:motif_cnn33_hela_sequence_cnn_ig_065;cnn33:motif_cnn33_hl60_sequence_cnn_ig_275;cnn33:motif_cnn33_hl60_sequence_cnn_ig_405;cnn53:motif_cnn53_hct116_sequence_cnn_ig_112;cnn53:motif_cnn53_hct116_sequence_cnn_ig_113;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_293;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_333;cnn53:motif_cnn53_hela_sequence_cnn_ig_027;cnn53:motif_cnn53_hela_sequence_cnn_ig_067;cnn53:motif_cnn53_hl60_sequence_cnn_ig_269;cnn53:motif_cnn53_hl60_sequence_cnn_ig_278;cnn73:motif_cnn73_hct116_sequence_cnn_ig_115;cnn73:motif_cnn73_hct116_sequence_cnn_ig_117;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_295;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_297;cnn73:motif_cnn73_hela_sequence_cnn_ig_029;cnn73:motif_cnn73_hela_sequence_cnn_ig_031;cnn73:motif_cnn73_hl60_sequence_cnn_ig_281;cnn73:motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_027,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_136;cnn33:motif_cnn33_hct116_sequence_cnn_ig_176;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_290;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_292;cnn33:motif_cnn33_hela_sequence_cnn_ig_025;cnn33:motif_cnn33_hela_sequence_cnn_ig_065;cnn33:motif_cnn33_hl60_sequence_cnn_ig_275;cnn33:motif_cnn33_hl60_sequence_cnn_ig_405;cnn53:motif_cnn53_hct116_sequence_cnn_ig_112;cnn53:motif_cnn53_hct116_sequence_cnn_ig_113;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_293;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_333;cnn53:motif_cnn53_hela_sequence_cnn_ig_067;cnn53:motif_cnn53_hl60_sequence_cnn_ig_269;cnn53:motif_cnn53_hl60_sequence_cnn_ig_278;cnn73:motif_cnn73_hct116_sequence_cnn_ig_115;cnn73:motif_cnn73_hct116_sequence_cnn_ig_117;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_295;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_297;cnn73:motif_cnn73_hela_sequence_cnn_ig_029;cnn73:motif_cnn73_hela_sequence_cnn_ig_031;cnn73:motif_cnn73_hl60_sequence_cnn_ig_281;cnn73:motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_029,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_136;cnn33:motif_cnn33_hct116_sequence_cnn_ig_176;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_290;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_292;cnn33:motif_cnn33_hela_sequence_cnn_ig_025;cnn33:motif_cnn33_hela_sequence_cnn_ig_065;cnn33:motif_cnn33_hl60_sequence_cnn_ig_275;cnn33:motif_cnn33_hl60_sequence_cnn_ig_405;cnn53:motif_cnn53_hct116_sequence_cnn_ig_112;cnn53:motif_cnn53_hct116_sequence_cnn_ig_113;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_293;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_333;cnn53:motif_cnn53_hela_sequence_cnn_ig_027;cnn53:motif_cnn53_hela_sequence_cnn_ig_067;cnn53:motif_cnn53_hl60_sequence_cnn_ig_269;cnn53:motif_cnn53_hl60_sequence_cnn_ig_278;cnn73:motif_cnn73_hct116_sequence_cnn_ig_115;cnn73:motif_cnn73_hct116_sequence_cnn_ig_117;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_295;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_297;cnn73:motif_cnn73_hela_sequence_cnn_ig_031;cnn73:motif_cnn73_hl60_sequence_cnn_ig_281;cnn73:motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_031,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_136;cnn33:motif_cnn33_hct116_sequence_cnn_ig_176;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_290;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_292;cnn33:motif_cnn33_hela_sequence_cnn_ig_025;cnn33:motif_cnn33_hela_sequence_cnn_ig_065;cnn33:motif_cnn33_hl60_sequence_cnn_ig_275;cnn33:motif_cnn33_hl60_sequence_cnn_ig_405;cnn53:motif_cnn53_hct116_sequence_cnn_ig_112;cnn53:motif_cnn53_hct116_sequence_cnn_ig_113;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_293;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_333;cnn53:motif_cnn53_hela_sequence_cnn_ig_027;cnn53:motif_cnn53_hela_sequence_cnn_ig_067;cnn53:motif_cnn53_hl60_sequence_cnn_ig_269;cnn53:motif_cnn53_hl60_sequence_cnn_ig_278;cnn73:motif_cnn73_hct116_sequence_cnn_ig_115;cnn73:motif_cnn73_hct116_sequence_cnn_ig_117;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_295;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_297;cnn73:motif_cnn73_hela_sequence_cnn_ig_029;cnn73:motif_cnn73_hl60_sequence_cnn_ig_281;cnn73:motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn33_hela_sequence_cnn_ig_033,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_126;cnn33:motif_cnn33_hct116_sequence_cnn_ig_128;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_261;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_263;cnn33:motif_cnn33_hela_sequence_cnn_ig_066;cnn33:motif_cnn33_hl60_sequence_cnn_ig_335;cnn33:motif_cnn33_hl60_sequence_cnn_ig_416;cnn53:motif_cnn53_hct116_sequence_cnn_ig_129;cnn53:motif_cnn53_hct116_sequence_cnn_ig_152;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_264;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_273;cnn53:motif_cnn53_hela_sequence_cnn_ig_036;cnn53:motif_cnn53_hela_sequence_cnn_ig_042;cnn53:motif_cnn53_hl60_sequence_cnn_ig_338;cnn53:motif_cnn53_hl60_sequence_cnn_ig_442;cnn73:motif_cnn73_hct116_sequence_cnn_ig_131;cnn73:motif_cnn73_hct116_sequence_cnn_ig_133;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_266;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_268;cnn73:motif_cnn73_hela_sequence_cnn_ig_038;cnn73:motif_cnn73_hela_sequence_cnn_ig_040;cnn73:motif_cnn73_hl60_sequence_cnn_ig_340;cnn73:motif_cnn73_hl60_sequence_cnn_ig_342,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_036,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_126;cnn33:motif_cnn33_hct116_sequence_cnn_ig_128;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_261;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_263;cnn33:motif_cnn33_hela_sequence_cnn_ig_033;cnn33:motif_cnn33_hela_sequence_cnn_ig_066;cnn33:motif_cnn33_hl60_sequence_cnn_ig_335;cnn33:motif_cnn33_hl60_sequence_cnn_ig_416;cnn53:motif_cnn53_hct116_sequence_cnn_ig_129;cnn53:motif_cnn53_hct116_sequence_cnn_ig_152;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_264;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_273;cnn53:motif_cnn53_hela_sequence_cnn_ig_042;cnn53:motif_cnn53_hl60_sequence_cnn_ig_338;cnn53:motif_cnn53_hl60_sequence_cnn_ig_442;cnn73:motif_cnn73_hct116_sequence_cnn_ig_131;cnn73:motif_cnn73_hct116_sequence_cnn_ig_133;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_266;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_268;cnn73:motif_cnn73_hela_sequence_cnn_ig_038;cnn73:motif_cnn73_hela_sequence_cnn_ig_040;cnn73:motif_cnn73_hl60_sequence_cnn_ig_340;cnn73:motif_cnn73_hl60_sequence_cnn_ig_342,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_038,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_126;cnn33:motif_cnn33_hct116_sequence_cnn_ig_128;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_261;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_263;cnn33:motif_cnn33_hela_sequence_cnn_ig_033;cnn33:motif_cnn33_hela_sequence_cnn_ig_066;cnn33:motif_cnn33_hl60_sequence_cnn_ig_335;cnn33:motif_cnn33_hl60_sequence_cnn_ig_416;cnn53:motif_cnn53_hct116_sequence_cnn_ig_129;cnn53:motif_cnn53_hct116_sequence_cnn_ig_152;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_264;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_273;cnn53:motif_cnn53_hela_sequence_cnn_ig_036;cnn53:motif_cnn53_hela_sequence_cnn_ig_042;cnn53:motif_cnn53_hl60_sequence_cnn_ig_338;cnn53:motif_cnn53_hl60_sequence_cnn_ig_442;cnn73:motif_cnn73_hct116_sequence_cnn_ig_131;cnn73:motif_cnn73_hct116_sequence_cnn_ig_133;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_266;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_268;cnn73:motif_cnn73_hela_sequence_cnn_ig_040;cnn73:motif_cnn73_hl60_sequence_cnn_ig_340;cnn73:motif_cnn73_hl60_sequence_cnn_ig_342,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_040,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_126;cnn33:motif_cnn33_hct116_sequence_cnn_ig_128;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_261;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_263;cnn33:motif_cnn33_hela_sequence_cnn_ig_033;cnn33:motif_cnn33_hela_sequence_cnn_ig_066;cnn33:motif_cnn33_hl60_sequence_cnn_ig_335;cnn33:motif_cnn33_hl60_sequence_cnn_ig_416;cnn53:motif_cnn53_hct116_sequence_cnn_ig_129;cnn53:motif_cnn53_hct116_sequence_cnn_ig_152;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_264;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_273;cnn53:motif_cnn53_hela_sequence_cnn_ig_036;cnn53:motif_cnn53_hela_sequence_cnn_ig_042;cnn53:motif_cnn53_hl60_sequence_cnn_ig_338;cnn53:motif_cnn53_hl60_sequence_cnn_ig_442;cnn73:motif_cnn73_hct116_sequence_cnn_ig_131;cnn73:motif_cnn73_hct116_sequence_cnn_ig_133;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_266;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_268;cnn73:motif_cnn73_hela_sequence_cnn_ig_038;cnn73:motif_cnn73_hl60_sequence_cnn_ig_340;cnn73:motif_cnn73_hl60_sequence_cnn_ig_342,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_042,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_126;cnn33:motif_cnn33_hct116_sequence_cnn_ig_128;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_261;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_263;cnn33:motif_cnn33_hela_sequence_cnn_ig_033;cnn33:motif_cnn33_hela_sequence_cnn_ig_066;cnn33:motif_cnn33_hl60_sequence_cnn_ig_335;cnn33:motif_cnn33_hl60_sequence_cnn_ig_416;cnn53:motif_cnn53_hct116_sequence_cnn_ig_129;cnn53:motif_cnn53_hct116_sequence_cnn_ig_152;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_264;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_273;cnn53:motif_cnn53_hela_sequence_cnn_ig_036;cnn53:motif_cnn53_hl60_sequence_cnn_ig_338;cnn53:motif_cnn53_hl60_sequence_cnn_ig_442;cnn73:motif_cnn73_hct116_sequence_cnn_ig_131;cnn73:motif_cnn73_hct116_sequence_cnn_ig_133;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_266;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_268;cnn73:motif_cnn73_hela_sequence_cnn_ig_038;cnn73:motif_cnn73_hela_sequence_cnn_ig_040;cnn73:motif_cnn73_hl60_sequence_cnn_ig_340;cnn73:motif_cnn73_hl60_sequence_cnn_ig_342,1.0,ok,
motif_cnn33_hela_sequence_cnn_ig_044,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_138;cnn33:motif_cnn33_hct116_sequence_cnn_ig_140;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_370;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_374;cnn33:motif_cnn33_hela_sequence_cnn_ig_106;cnn33:motif_cnn33_hl60_sequence_cnn_ig_432;cnn53:motif_cnn53_hct116_sequence_cnn_ig_141;cnn53:motif_cnn53_hct116_sequence_cnn_ig_187;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_376;cnn53:motif_cnn53_hela_sequence_cnn_ig_045;cnn53:motif_cnn53_hela_sequence_cnn_ig_054;cnn53:motif_cnn53_hl60_sequence_cnn_ig_436;cnn53:motif_cnn53_hl60_sequence_cnn_ig_445;cnn73:motif_cnn73_hct116_sequence_cnn_ig_144;cnn73:motif_cnn73_hct116_sequence_cnn_ig_146;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_380;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_382;cnn73:motif_cnn73_hela_sequence_cnn_ig_047;cnn73:motif_cnn73_hela_sequence_cnn_ig_049;cnn73:motif_cnn73_hl60_sequence_cnn_ig_438;cnn73:motif_cnn73_hl60_sequence_cnn_ig_440,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_045,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_138;cnn33:motif_cnn33_hct116_sequence_cnn_ig_140;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_370;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_374;cnn33:motif_cnn33_hela_sequence_cnn_ig_044;cnn33:motif_cnn33_hela_sequence_cnn_ig_106;cnn33:motif_cnn33_hl60_sequence_cnn_ig_432;cnn53:motif_cnn53_hct116_sequence_cnn_ig_141;cnn53:motif_cnn53_hct116_sequence_cnn_ig_187;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_376;cnn53:motif_cnn53_hela_sequence_cnn_ig_054;cnn53:motif_cnn53_hl60_sequence_cnn_ig_436;cnn53:motif_cnn53_hl60_sequence_cnn_ig_445;cnn73:motif_cnn73_hct116_sequence_cnn_ig_144;cnn73:motif_cnn73_hct116_sequence_cnn_ig_146;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_380;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_382;cnn73:motif_cnn73_hela_sequence_cnn_ig_047;cnn73:motif_cnn73_hela_sequence_cnn_ig_049;cnn73:motif_cnn73_hl60_sequence_cnn_ig_438;cnn73:motif_cnn73_hl60_sequence_cnn_ig_440,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_047,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_138;cnn33:motif_cnn33_hct116_sequence_cnn_ig_140;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_370;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_374;cnn33:motif_cnn33_hela_sequence_cnn_ig_044;cnn33:motif_cnn33_hela_sequence_cnn_ig_106;cnn33:motif_cnn33_hl60_sequence_cnn_ig_432;cnn53:motif_cnn53_hct116_sequence_cnn_ig_141;cnn53:motif_cnn53_hct116_sequence_cnn_ig_187;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_376;cnn53:motif_cnn53_hela_sequence_cnn_ig_045;cnn53:motif_cnn53_hela_sequence_cnn_ig_054;cnn53:motif_cnn53_hl60_sequence_cnn_ig_436;cnn53:motif_cnn53_hl60_sequence_cnn_ig_445;cnn73:motif_cnn73_hct116_sequence_cnn_ig_144;cnn73:motif_cnn73_hct116_sequence_cnn_ig_146;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_380;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_382;cnn73:motif_cnn73_hela_sequence_cnn_ig_049;cnn73:motif_cnn73_hl60_sequence_cnn_ig_438;cnn73:motif_cnn73_hl60_sequence_cnn_ig_440,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_049,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_138;cnn33:motif_cnn33_hct116_sequence_cnn_ig_140;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_370;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_374;cnn33:motif_cnn33_hela_sequence_cnn_ig_044;cnn33:motif_cnn33_hela_sequence_cnn_ig_106;cnn33:motif_cnn33_hl60_sequence_cnn_ig_432;cnn53:motif_cnn53_hct116_sequence_cnn_ig_141;cnn53:motif_cnn53_hct116_sequence_cnn_ig_187;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_376;cnn53:motif_cnn53_hela_sequence_cnn_ig_045;cnn53:motif_cnn53_hela_sequence_cnn_ig_054;cnn53:motif_cnn53_hl60_sequence_cnn_ig_436;cnn53:motif_cnn53_hl60_sequence_cnn_ig_445;cnn73:motif_cnn73_hct116_sequence_cnn_ig_144;cnn73:motif_cnn73_hct116_sequence_cnn_ig_146;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_380;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_382;cnn73:motif_cnn73_hela_sequence_cnn_ig_047;cnn73:motif_cnn73_hl60_sequence_cnn_ig_438;cnn73:motif_cnn73_hl60_sequence_cnn_ig_440,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_054,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_138;cnn33:motif_cnn33_hct116_sequence_cnn_ig_140;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_370;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_374;cnn33:motif_cnn33_hela_sequence_cnn_ig_044;cnn33:motif_cnn33_hela_sequence_cnn_ig_106;cnn33:motif_cnn33_hl60_sequence_cnn_ig_432;cnn53:motif_cnn53_hct116_sequence_cnn_ig_141;cnn53:motif_cnn53_hct116_sequence_cnn_ig_187;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_376;cnn53:motif_cnn53_hela_sequence_cnn_ig_045;cnn53:motif_cnn53_hl60_sequence_cnn_ig_436;cnn53:motif_cnn53_hl60_sequence_cnn_ig_445;cnn73:motif_cnn73_hct116_sequence_cnn_ig_144;cnn73:motif_cnn73_hct116_sequence_cnn_ig_146;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_380;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_382;cnn73:motif_cnn73_hela_sequence_cnn_ig_047;cnn73:motif_cnn73_hela_sequence_cnn_ig_049;cnn73:motif_cnn73_hl60_sequence_cnn_ig_438;cnn73:motif_cnn73_hl60_sequence_cnn_ig_440,1.0,ok,
motif_cnn33_hela_sequence_cnn_ig_057,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_189;cnn33:motif_cnn33_hct116_sequence_cnn_ig_222;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_361;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_363;cnn33:motif_cnn33_hela_sequence_cnn_ig_085;cnn33:motif_cnn33_hl60_sequence_cnn_ig_301;cnn53:motif_cnn53_hct116_sequence_cnn_ig_166;cnn53:motif_cnn53_hct116_sequence_cnn_ig_167;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_364;cnn53:motif_cnn53_hela_sequence_cnn_ig_059;cnn53:motif_cnn53_hela_sequence_cnn_ig_084;cnn53:motif_cnn53_hl60_sequence_cnn_ig_287;cnn53:motif_cnn53_hl60_sequence_cnn_ig_303;cnn73:motif_cnn73_hct116_sequence_cnn_ig_169;cnn73:motif_cnn73_hct116_sequence_cnn_ig_171;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_366;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_368;cnn73:motif_cnn73_hela_sequence_cnn_ig_061;cnn73:motif_cnn73_hela_sequence_cnn_ig_063;cnn73:motif_cnn73_hl60_sequence_cnn_ig_306;cnn73:motif_cnn73_hl60_sequence_cnn_ig_308,1.0,ok,
motif_cnn53_hela_sequence_cnn_ig_059,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_189;cnn33:motif_cnn33_hct116_sequence_cnn_ig_222;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_361;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_363;cnn33:motif_cnn33_hela_sequence_cnn_ig_057;cnn33:motif_cnn33_hela_sequence_cnn_ig_085;cnn33:motif_cnn33_hl60_sequence_cnn_ig_301;cnn53:motif_cnn53_hct116_sequence_cnn_ig_166;cnn53:motif_cnn53_hct116_sequence_cnn_ig_167;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_364;cnn53:motif_cnn53_hela_sequence_cnn_ig_084;cnn53:motif_cnn53_hl60_sequence_cnn_ig_287;cnn53:motif_cnn53_hl60_sequence_cnn_ig_303;cnn73:motif_cnn73_hct116_sequence_cnn_ig_169;cnn73:motif_cnn73_hct116_sequence_cnn_ig_171;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_366;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_368;cnn73:motif_cnn73_hela_sequence_cnn_ig_061;cnn73:motif_cnn73_hela_sequence_cnn_ig_063;cnn73:motif_cnn73_hl60_sequence_cnn_ig_306;cnn73:motif_cnn73_hl60_sequence_cnn_ig_308,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_061,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_189;cnn33:motif_cnn33_hct116_sequence_cnn_ig_222;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_361;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_363;cnn33:motif_cnn33_hela_sequence_cnn_ig_057;cnn33:motif_cnn33_hela_sequence_cnn_ig_085;cnn33:motif_cnn33_hl60_sequence_cnn_ig_301;cnn53:motif_cnn53_hct116_sequence_cnn_ig_166;cnn53:motif_cnn53_hct116_sequence_cnn_ig_167;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_364;cnn53:motif_cnn53_hela_sequence_cnn_ig_059;cnn53:motif_cnn53_hela_sequence_cnn_ig_084;cnn53:motif_cnn53_hl60_sequence_cnn_ig_287;cnn53:motif_cnn53_hl60_sequence_cnn_ig_303;cnn73:motif_cnn73_hct116_sequence_cnn_ig_169;cnn73:motif_cnn73_hct116_sequence_cnn_ig_171;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_366;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_368;cnn73:motif_cnn73_hela_sequence_cnn_ig_063;cnn73:motif_cnn73_hl60_sequence_cnn_ig_306;cnn73:motif_cnn73_hl60_sequence_cnn_ig_308,1.0,ok,
motif_cnn73_hela_sequence_cnn_ig_063,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_189;cnn33:motif_cnn33_hct116_sequence_cnn_ig_222;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_361;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_363;cnn33:motif_cnn33_hela_sequence_cnn_ig_057;cnn33:motif_cnn33_hela_sequence_cnn_ig_085;cnn33:motif_cnn33_hl60_sequence_cnn_ig_301;cnn53:motif_cnn53_hct116_sequence_cnn_ig_166;cnn53:motif_cnn53_hct116_sequence_cnn_ig_167;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_364;cnn53:motif_cnn53_hela_sequence_cnn_ig_059;cnn53:motif_cnn53_hela_sequence_cnn_ig_084;cnn53:motif_cnn53_hl60_sequence_cnn_ig_287;cnn53:motif_cnn53_hl60_sequence_cnn_ig_303;cnn73:motif_cnn73_hct116_sequence_cnn_ig_169;cnn73:motif_cnn73_hct116_sequence_cnn_ig_171;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_366;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_368;cnn73:motif_cnn73_hela_sequence_cnn_ig_061;cnn73:motif_cnn73_hl60_sequence_cnn_ig_306;cnn73:motif_cnn73_hl60_sequence_cnn_ig_308,1.0,ok,
